id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
88669,2,1,45,2,2,271,1,4,1,4,3,4,4,5,5,1,4,5,5,3,3,0,0
16905,2,1,52,2,2,746,4,4,4,2,3,5,4,5,5,4,5,4,5,4,108,1.5,0
51062,2,1,66,2,2,109,2,4,2,1,3,2,3,3,3,2,3,3,3,5,0,0,0
41675,2,0,20,1,2,843,5,5,5,1,4,5,4,4,5,3,5,5,2,4,0,0,1
102880,1,1,48,2,2,472,1,5,5,2,1,5,1,1,5,2,4,4,5,1,0,0,0
104445,1,1,14,1,3,1138,3,1,3,3,3,3,4,3,1,2,3,1,3,3,2,1,0
112036,2,1,58,1,1,2948,4,4,4,4,2,5,4,4,4,5,4,3,4,5,0,0,1
12359,2,1,36,1,2,190,4,4,4,4,4,4,4,4,2,2,3,1,4,4,1,0,0
72430,2,1,47,1,1,2250,2,2,2,2,4,4,4,5,5,5,5,5,5,5,3,0,1
42631,1,1,33,1,1,481,2,2,2,2,5,5,5,5,3,1,5,4,4,5,0,0,1
62131,2,1,26,1,2,2454,1,1,0,3,5,0,5,5,2,4,2,2,4,5,0,0,0
82976,2,1,48,1,1,1127,3,3,3,3,2,5,5,5,5,5,5,3,5,5,13,4,1
45061,1,1,37,1,1,3210,1,1,1,1,1,3,1,4,4,4,4,5,4,1,0,0,1
38837,1,1,45,1,3,387,3,1,1,1,3,3,3,3,1,2,2,4,4,3,0,0,1
66414,1,1,19,2,2,1562,4,4,4,2,4,4,4,4,5,2,4,4,5,4,0,0,0
45289,1,1,42,1,1,150,5,5,5,5,4,4,1,4,4,4,4,3,4,3,0,0,1
108597,1,1,46,1,1,3108,1,1,1,1,3,5,4,4,4,4,4,4,4,4,0,0,1
52273,1,0,49,1,2,261,4,3,4,5,1,4,1,1,3,5,1,2,5,1,0,0,1
26010,2,0,38,1,2,425,2,3,2,3,3,2,3,3,2,3,3,2,2,3,9,0,0
85864,1,1,58,1,1,672,3,3,3,3,4,5,5,5,5,5,5,4,5,5,0,4,1
31236,2,1,51,1,1,2870,1,2,2,2,1,3,4,1,1,1,1,1,1,3,0,0,0
75367,2,1,12,2,3,2504,1,1,1,4,5,1,5,5,4,1,4,1,4,5,53,4,0
28496,1,1,48,1,1,2451,2,5,5,5,3,4,3,2,2,3,2,2,2,1,0,0,0
73344,2,1,47,1,1,1182,2,3,3,3,2,3,3,2,2,2,2,4,2,2,11,0,0
12173,1,0,27,1,2,1042,4,4,4,4,2,4,2,2,2,3,4,4,3,2,11,0,0
59194,1,1,53,1,1,1440,1,1,1,1,2,4,5,4,4,4,4,5,4,4,40,3,1
1530,2,1,40,1,1,3894,2,3,3,3,4,3,4,2,2,1,2,4,2,3,0,0,0
41098,1,1,41,1,1,140,4,4,4,4,2,3,5,5,5,5,3,3,5,5,15,1,1
32317,2,1,61,1,2,216,4,4,4,4,3,5,1,4,4,4,4,2,4,2,0,0,1
20004,2,1,68,1,2,589,4,5,3,5,1,3,3,4,4,4,4,4,4,3,0,0,1
55251,2,1,17,2,2,1009,4,2,4,2,2,4,5,2,2,3,3,2,2,2,0,0,0
2160,1,0,22,1,1,624,0,0,0,2,3,0,3,3,5,2,4,5,5,3,81,9,1
39085,2,1,36,1,1,3248,5,5,5,5,3,1,4,5,5,5,5,5,5,2,0,1,1
123743,2,1,36,1,2,96,3,2,2,2,3,3,3,3,2,1,4,4,3,3,24,1,0
3618,1,0,39,1,1,427,4,4,4,3,2,4,4,2,5,4,5,4,4,2,20,2,0
56197,1,1,62,2,2,1400,2,3,2,3,3,2,3,3,4,5,4,2,4,3,0,0,0
98663,2,1,9,2,2,920,3,2,3,3,1,3,1,1,2,3,3,3,4,1,28,1,0
11787,1,1,59,2,2,429,1,4,1,4,1,1,1,1,5,4,4,4,4,1,53,4,0
69285,1,1,51,2,2,733,2,5,1,3,4,1,4,4,3,1,3,5,1,4,2,0,0
46899,2,1,15,1,1,959,3,4,4,4,3,2,3,3,1,1,3,2,3,3,0,0,0
118073,2,1,26,2,3,1262,3,4,3,3,4,3,2,4,3,2,5,5,4,4,44,2,0
89573,2,0,25,1,1,950,1,5,1,2,5,1,5,5,5,2,4,5,4,5,2,0,0
122226,1,0,10,1,2,646,5,0,5,1,2,5,2,2,4,2,4,4,4,2,0,0,1
110074,2,1,49,1,1,3812,2,2,2,2,2,5,5,4,4,4,4,4,4,3,12,3,1
28026,1,1,48,2,2,763,3,5,3,3,1,3,1,1,4,3,5,5,4,1,0,0,0
125171,2,1,26,2,2,1089,3,2,3,4,3,3,4,3,2,4,3,3,4,3,0,1,0
39238,2,1,53,1,1,268,0,0,0,3,3,4,4,4,4,4,4,4,4,3,0,0,1
43439,2,1,60,1,1,279,4,4,1,4,2,4,5,5,5,4,5,3,5,5,0,0,1
89420,1,0,25,1,2,151,4,2,4,3,1,4,1,1,1,1,3,4,3,1,0,1,0
79906,2,1,51,1,1,1096,4,4,4,4,3,4,4,4,4,5,4,5,4,4,0,1,1
69137,1,1,42,1,1,2248,3,3,5,3,5,4,5,3,3,3,3,3,3,5,17,1,1
75374,2,1,59,2,1,2218,1,3,1,4,4,4,3,1,1,1,1,2,1,1,2,0,0
30721,1,1,9,2,2,1123,3,5,3,4,5,3,5,5,4,3,3,5,5,5,0,7,0
25707,1,1,45,1,2,432,3,3,3,3,3,3,3,3,1,1,3,3,4,3,0,0,1
37970,2,0,26,1,1,1237,5,5,5,2,3,5,3,3,3,2,5,3,5,3,0,0,1
52742,2,0,27,1,2,2306,2,2,2,3,2,2,2,2,4,1,4,3,1,2,0,2,0
76683,2,1,26,2,2,481,1,4,1,4,1,1,1,1,1,1,4,4,5,1,0,8,0
80973,2,1,42,1,1,297,0,0,0,2,5,4,4,3,3,3,3,5,3,3,0,0,1
52645,1,1,23,2,2,160,5,5,5,3,3,5,3,3,4,2,5,5,5,3,0,0,1
38553,1,1,57,2,2,2475,3,4,3,1,1,3,1,1,5,4,4,5,4,1,0,0,0
37700,1,1,22,2,2,944,2,5,2,5,5,2,5,5,1,3,3,2,2,5,0,0,0
103671,1,1,34,1,1,405,2,4,4,4,2,4,3,2,2,3,2,2,2,3,0,0,0
111509,2,1,37,1,2,391,2,1,1,1,2,2,2,2,2,2,3,4,3,2,44,3,0
16773,2,1,40,1,1,569,2,2,2,2,3,2,2,5,5,5,5,4,5,3,0,0,1
125877,2,1,53,1,2,520,4,2,2,2,3,3,4,4,4,4,4,3,4,3,17,0,1
75597,2,1,36,2,2,337,3,5,3,2,1,3,1,1,4,2,5,3,5,1,0,0,0
124548,2,1,50,2,2,1276,2,4,2,4,5,3,2,5,5,2,3,3,5,1,0,0,0
48145,1,1,47,1,1,2255,2,4,4,4,5,2,2,2,2,2,2,1,2,2,6,5,0
6736,1,1,22,2,2,334,4,4,4,1,1,4,1,1,5,5,4,3,4,1,11,7,0
52653,2,1,14,2,2,160,1,5,1,3,4,1,4,4,4,2,5,5,5,4,0,0,0
104232,2,1,18,2,3,680,1,1,1,3,4,1,4,4,2,2,2,4,3,4,15,0,0
94588,2,1,52,1,1,323,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0,1
74806,2,1,29,1,3,1188,3,1,1,1,3,3,3,3,2,3,3,1,4,3,0,0,0
20858,2,1,39,2,2,457,1,5,1,3,2,1,4,2,5,4,4,5,4,2,0,0,0
129479,1,1,49,1,1,2611,1,1,1,1,3,3,4,4,4,4,4,4,4,3,0,0,1
32847,1,1,49,2,2,101,4,1,4,4,2,4,2,2,2,3,4,4,3,2,0,2,0
101943,2,1,39,1,1,3799,2,2,2,2,3,5,5,4,4,4,4,3,4,4,0,0,1
31131,1,1,61,1,2,991,2,4,4,4,2,2,2,2,4,4,4,3,4,2,0,0,0
79350,2,1,11,2,2,1020,3,4,3,3,1,3,1,1,3,4,1,2,3,1,13,1,0
114008,1,1,34,2,2,1750,5,4,5,3,5,5,5,5,4,2,3,1,3,5,2,0,1
46111,1,1,29,2,2,1085,4,4,3,5,2,3,2,2,4,5,4,3,5,2,8,1,0
129868,1,1,47,1,3,447,3,4,4,4,4,3,4,4,2,5,3,1,4,4,0,0,0
84365,2,1,57,1,2,606,2,2,2,2,1,3,3,2,2,2,2,3,2,1,20,1,0
18899,2,1,60,1,1,2224,4,4,4,4,2,4,5,4,4,4,4,1,4,3,0,0,1
37155,1,1,62,1,1,789,4,5,5,5,1,3,3,4,4,4,4,2,4,1,51,4,0
15277,2,1,35,1,2,500,2,1,1,1,2,2,2,2,1,1,4,4,3,2,0,1,0
115085,1,0,16,1,2,362,2,4,2,4,3,2,2,3,4,5,4,3,3,3,16,1,0
29196,2,1,27,2,3,937,2,5,2,2,2,2,2,2,5,3,4,4,4,2,6,0,0
11112,2,1,65,2,2,216,0,0,0,2,2,4,2,3,3,0,3,5,3,2,0,0,1
12727,1,0,16,1,2,721,2,2,2,4,3,2,3,3,1,3,3,4,4,3,0,1,0
89716,1,1,56,2,2,1005,2,3,2,3,3,2,3,3,1,4,3,1,3,3,24,3,0
88245,2,1,57,1,1,270,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,2,1
33757,1,1,58,1,2,266,4,1,1,1,3,4,3,3,4,4,3,2,3,3,14,4,0
51523,1,1,58,1,2,425,3,1,1,1,3,3,3,3,2,2,3,1,1,3,0,0,0
64813,1,1,31,1,2,247,2,3,3,3,2,2,2,2,4,5,2,3,2,2,14,1,0
65952,2,1,35,1,1,1372,2,2,2,2,2,4,4,2,2,2,2,4,2,4,0,0,1
60396,1,1,13,2,2,1452,1,1,1,4,5,1,5,5,4,4,3,3,4,5,14,2,0
120429,1,1,64,1,1,2324,4,4,4,4,2,4,5,4,4,4,4,5,4,3,2,1,1
35584,1,1,29,1,3,1076,1,4,4,4,1,1,1,1,3,5,3,1,3,1,21,2,0
8699,1,0,17,1,1,227,2,1,2,4,1,2,1,1,1,3,4,4,4,1,0,0,0
35887,1,1,63,2,2,1065,2,4,2,4,5,2,5,5,5,3,4,3,5,5,0,0,0
103757,2,0,51,1,1,484,1,1,1,1,4,1,4,4,4,4,4,5,4,4,0,0,0
48140,2,1,38,1,2,391,2,3,3,3,2,2,2,2,3,1,3,4,4,2,0,0,0
127288,1,1,55,1,1,2460,1,1,4,1,4,4,5,5,5,5,5,3,5,4,2,1,1
110173,2,1,21,2,2,882,3,3,3,3,3,3,3,3,3,3,4,5,4,3,0,0,0
36773,2,0,21,1,2,2602,3,3,3,3,3,3,3,2,5,3,2,3,4,3,54,5,0
65251,1,0,40,1,1,190,4,4,4,2,1,4,1,1,4,3,5,5,5,1,105,1.2,1
107950,1,0,12,1,1,611,5,5,5,1,5,5,5,4,5,5,5,5,5,5,223,2.3,1
5179,2,1,46,1,1,3826,3,3,3,3,5,5,5,4,2,5,4,5,5,5,247,2.4,1
44188,2,1,37,1,1,2979,4,4,4,4,4,4,4,5,5,5,5,1,5,4,0,0,1
102571,2,1,34,1,1,2418,3,3,3,3,2,5,4,2,2,2,2,5,2,5,6,1,1
28732,1,1,26,1,1,2149,1,1,1,1,5,5,5,5,2,2,4,4,5,5,0,0,1
76091,1,1,60,2,2,669,3,5,3,5,4,3,4,4,4,2,5,3,5,4,0,0,0
64546,1,0,22,1,1,190,5,4,5,1,3,5,4,3,3,4,5,4,5,3,0,0,1
69162,1,1,24,1,2,187,2,1,1,1,2,3,2,2,2,2,4,4,3,2,83,8,0
11503,2,1,24,2,3,166,3,5,3,3,1,3,1,1,3,3,5,5,5,1,5,4,0
95271,2,1,16,2,2,192,1,3,1,1,4,1,4,4,3,3,3,5,2,4,24,1,0
124200,2,1,43,1,1,2176,3,3,4,3,4,2,3,3,3,3,3,3,3,2,0,0,0
29724,2,1,23,2,2,2797,3,3,2,3,2,3,3,4,5,4,3,3,3,3,0,0,0
42836,2,0,33,1,2,328,2,0,2,3,2,2,2,2,2,3,5,2,3,2,1,6,0
101883,2,0,23,1,2,2039,5,5,5,3,4,5,4,4,5,2,3,4,5,4,68,5,1
9296,2,1,63,1,1,2249,3,3,3,3,2,5,5,5,5,5,5,3,5,5,0,6,1
126812,1,0,24,1,2,2296,4,4,4,4,4,4,4,4,5,5,4,5,4,4,0,0,1
40588,1,0,29,1,2,391,4,0,4,5,5,4,5,5,4,3,2,1,2,5,2,0,0
95959,2,1,66,1,1,3389,5,5,5,5,4,4,5,5,5,5,5,4,5,3,0,0,1
118798,2,1,54,2,2,368,2,4,5,4,2,4,4,2,2,5,4,4,2,3,0,9,0
73038,1,1,43,2,2,1096,3,3,3,1,3,3,3,3,5,2,2,1,3,3,68,4,0
95811,2,1,20,2,2,1050,1,4,1,2,3,1,3,3,3,3,5,4,4,3,0,,0
17942,1,1,54,2,2,95,2,3,2,3,2,2,2,2,5,3,1,2,3,2,0,2,0
97218,2,1,48,1,1,3361,3,3,3,3,3,4,5,2,2,2,2,4,2,4,0,0,1
119521,2,1,58,1,2,499,5,5,5,5,4,1,5,5,5,5,5,4,5,5,0,7,1
77331,2,0,30,1,1,590,1,1,1,3,2,1,4,2,3,2,4,4,5,2,4,0,0
328,1,1,56,1,1,3344,2,2,1,2,2,5,5,4,4,4,4,5,4,3,16,4,1
69092,2,1,38,2,2,1389,2,4,1,3,3,1,3,3,3,2,5,3,5,3,0,0,0
127344,1,1,59,1,1,3000,1,1,1,1,4,4,5,4,4,4,4,4,4,3,11,4,1
38117,2,1,48,1,1,2748,1,5,5,5,1,4,4,1,1,1,1,2,1,4,77,6,0
87633,1,0,25,1,1,606,0,0,0,1,1,0,1,1,4,3,4,5,4,1,1,0,1
3698,1,0,39,1,2,431,1,3,1,4,4,1,4,4,1,4,3,1,3,4,0,0,0
21677,1,1,38,1,1,746,1,1,1,1,1,2,3,5,5,5,5,1,5,5,22,1,1
59385,2,1,10,2,2,2338,3,4,3,3,5,3,5,5,3,2,4,5,5,5,1,0,0
100721,1,1,56,1,1,2682,1,1,1,1,4,4,4,5,5,5,5,4,5,5,50,5,1
51833,2,0,61,1,3,370,1,0,0,2,1,1,1,1,3,2,2,3,5,1,0,0,0
107413,1,0,33,1,2,725,4,4,4,2,2,4,4,2,4,4,2,2,3,2,0,0,0
125188,1,1,57,1,1,2571,5,5,5,5,3,5,5,5,5,5,5,5,5,3,0,0,1
29752,2,0,40,1,1,571,4,4,4,3,4,4,3,4,5,5,5,3,3,3,193,,0
83602,2,1,41,1,1,3469,2,2,2,2,2,4,5,4,4,4,4,3,4,3,0,0,1
78597,1,0,25,1,2,958,3,3,3,2,4,3,4,4,4,3,3,5,5,4,0,0,0
89073,1,1,10,1,1,1947,2,5,5,5,2,3,2,2,1,1,4,2,3,2,0,0,0
53748,1,1,46,2,3,1190,5,4,5,4,2,5,2,2,4,5,5,4,4,2,0,0,1
66935,1,1,39,1,1,3919,2,2,2,2,4,4,5,4,4,4,4,4,4,3,0,0,1
33037,2,1,31,2,2,101,4,4,4,5,4,4,4,4,5,3,4,5,5,4,0,0,1
15353,1,1,69,2,1,399,3,2,3,4,1,3,3,2,2,3,2,1,2,1,0,1,0
29194,1,1,58,2,3,987,4,5,5,1,1,5,1,1,3,2,4,3,5,1,0,0,1
26687,2,1,68,2,2,515,3,5,3,1,2,4,5,5,5,3,5,4,5,4,0,0,0
68341,1,1,47,1,1,1598,4,4,4,4,2,3,4,5,5,5,5,5,5,5,127,1.7,1
92754,1,1,61,2,2,1276,2,4,2,3,4,2,3,4,5,4,4,5,5,4,0,0,0
75778,2,1,42,2,2,868,2,2,2,4,5,3,3,1,1,2,1,4,1,1,0,0,0
113651,2,1,56,2,2,397,2,5,2,3,5,4,5,2,2,2,2,4,2,3,51,4,0
34465,2,1,52,1,2,266,4,2,5,5,4,1,1,4,4,4,4,2,4,4,0,0,1
3121,2,0,29,1,2,1013,5,4,4,1,3,4,3,3,3,5,1,1,4,3,0,0,1
72978,2,0,29,1,2,1096,1,1,1,4,5,1,5,5,3,1,4,1,4,5,58,3,0
110459,2,1,53,2,2,919,4,2,4,4,1,4,3,3,3,4,3,4,3,4,15,6,1
36564,2,1,26,1,2,1185,1,1,1,1,1,1,2,1,4,3,3,3,3,1,10,9,0
18390,1,1,43,1,2,378,4,5,5,5,4,4,4,4,1,2,2,2,4,4,0,0,1
11303,1,1,9,2,2,166,2,5,2,3,2,2,2,2,5,4,2,4,3,2,0,0,0
84923,2,1,68,2,2,547,2,3,2,4,5,2,3,3,3,2,3,1,3,3,91,1.8,0
5215,1,1,59,1,1,351,1,1,1,1,5,5,4,4,4,4,4,3,4,5,0,0,1
18466,2,1,38,1,1,3437,5,5,5,5,3,4,2,5,5,5,5,5,5,4,0,0,1
92266,2,1,40,1,1,1900,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0,1
64214,2,1,36,1,1,1660,3,3,3,3,5,4,5,4,4,4,4,5,4,5,33,4,1
115785,1,1,56,1,1,308,1,1,1,1,2,5,5,5,5,4,5,3,5,5,0,1,1
79430,1,1,37,2,2,502,1,3,1,1,2,1,2,2,1,2,3,1,4,2,18,0,0
99877,2,1,22,1,1,1436,1,1,1,1,5,4,5,5,2,1,1,2,5,5,1,0,1
15334,2,1,8,2,2,646,4,3,4,4,1,4,1,1,2,2,2,1,5,1,0,0,0
121987,2,0,40,1,1,130,3,3,3,2,2,3,2,2,3,4,4,3,4,2,0,0,0
99538,1,0,25,1,1,802,1,4,1,2,1,1,1,1,4,5,5,4,5,1,0,0,0
51476,2,0,47,1,1,451,4,3,3,4,2,4,2,2,4,4,4,5,5,2,20,8,0
27632,1,1,38,1,3,937,1,2,2,2,1,1,1,1,4,2,2,2,2,1,0,0,0
47423,1,1,68,1,1,1678,0,3,0,4,3,1,5,4,4,4,4,1,4,4,0,0,1
19314,1,1,24,1,1,694,3,3,3,3,3,3,3,3,2,5,4,4,3,3,12,5,1
126366,1,1,16,2,2,631,2,5,2,4,3,2,2,3,4,2,5,5,4,3,0,3,0
95264,2,1,46,2,2,187,2,5,0,5,5,4,4,5,5,0,5,3,5,5,0,0,0
17667,2,0,19,1,3,1008,5,0,5,4,1,5,1,1,1,3,2,2,2,1,0,0,1
3812,1,1,54,1,1,2560,1,1,2,1,3,5,5,3,3,2,3,3,3,3,20,2,1
37163,1,1,62,2,2,1046,1,5,1,3,3,1,1,3,5,3,5,4,5,3,14,9,0
30872,1,0,20,1,2,1506,1,1,1,3,1,1,1,1,3,5,3,4,2,1,0,0,0
128866,2,1,55,1,1,2454,3,4,3,3,5,5,5,5,2,4,4,5,5,5,0,0,1
105410,1,1,61,2,3,369,3,3,3,4,4,3,5,4,4,1,4,1,2,4,44,5,0
71342,2,1,69,2,2,1514,2,5,3,2,3,1,4,5,5,3,4,4,4,4,90,1,0
96190,1,0,35,1,2,546,3,3,3,4,2,3,2,2,1,2,4,1,3,2,6,9,0
66879,2,1,57,1,1,2778,5,5,5,5,2,5,4,5,5,5,5,4,5,3,15,3,1
73683,2,0,26,1,2,192,3,2,4,3,2,4,2,2,1,5,3,2,3,2,2,2,0
56504,1,1,42,1,1,1068,1,1,5,1,4,5,5,4,4,4,4,5,4,4,0,0,1
27067,2,0,27,1,2,999,2,2,2,4,5,2,5,5,4,1,4,1,2,5,0,0,0
50249,2,1,55,1,2,89,2,1,1,1,4,2,3,2,2,2,2,2,2,1,0,0,0
23649,1,0,21,1,2,73,3,0,3,4,3,3,4,3,3,5,5,5,5,3,0,0,0
16136,2,1,29,1,3,725,4,2,2,2,4,4,4,4,1,2,3,2,3,4,46,7,0
61146,2,0,23,1,1,967,5,5,5,1,2,5,2,2,3,2,5,3,4,2,0,0,1
110916,2,1,33,1,2,404,3,2,2,2,3,4,3,3,4,2,3,2,1,3,4,0,1
64499,2,1,42,1,1,3943,1,3,3,3,2,3,4,2,2,2,1,2,2,2,0,0,0
90539,2,1,33,1,1,2830,3,3,3,3,2,5,4,4,4,4,4,5,4,3,0,0,1
23043,2,1,44,1,2,833,5,4,4,4,2,1,2,5,5,5,5,5,5,5,0,0,1
9616,1,1,52,2,2,229,2,5,0,2,2,0,4,2,3,4,5,4,5,2,66,7,0
35245,2,1,45,1,2,944,2,3,3,3,1,4,4,2,2,2,2,1,2,4,0,0,0
20419,1,0,49,1,2,299,3,4,3,4,3,3,2,3,1,2,3,4,3,3,9,0,0
2665,2,1,59,1,1,1887,2,2,2,2,5,5,4,5,5,5,5,4,5,4,11,1,1
94351,2,1,41,1,1,1657,2,2,2,2,5,4,5,4,4,4,4,5,4,4,0,0,1
1256,2,1,17,2,2,89,3,4,3,1,5,3,3,5,3,4,5,5,5,5,0,0,0
32077,1,1,46,1,1,3320,0,5,0,2,4,1,2,2,2,2,2,1,2,3,0,0,1
67001,2,1,53,1,1,985,4,4,4,4,2,4,4,5,5,5,5,4,5,4,0,0,1
24490,1,0,24,1,2,481,2,4,2,4,1,2,1,1,3,5,3,2,3,1,0,0,0
52952,2,1,23,2,2,1448,1,4,1,5,4,1,1,4,4,2,4,5,1,4,0,0,0
117468,1,1,65,2,1,507,5,5,5,1,5,5,4,2,2,5,2,3,2,3,7,1,1
12362,1,1,45,1,2,253,2,4,4,4,2,2,2,2,4,5,3,1,3,2,0,0,0
109114,1,1,53,1,1,816,5,5,5,5,5,5,4,5,5,4,5,4,5,3,0,4,1
26675,1,1,19,2,2,515,3,5,3,5,3,3,2,3,4,4,4,3,4,3,0,0,0
69759,1,1,63,2,2,1085,2,5,1,4,3,1,4,3,4,4,4,5,5,3,4,6,0
75009,1,1,42,1,1,1795,4,4,4,4,4,5,5,5,5,5,5,4,5,4,0,0,1
113863,1,1,50,1,2,992,4,3,3,3,4,4,4,4,5,2,2,3,2,4,0,0,1
4619,2,1,37,2,2,719,1,4,1,1,3,1,3,3,5,2,5,3,4,3,14,0,0
123927,1,1,33,2,2,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0,0
35934,2,1,9,2,2,2381,3,5,3,1,2,3,1,2,4,3,5,4,2,2,22,0,0
113065,1,1,56,1,1,543,3,3,5,3,4,4,3,3,3,3,3,1,3,2,80,7,0
9266,2,1,54,1,1,441,4,4,4,4,2,4,4,5,5,5,5,3,5,4,54,4,1
18779,2,1,46,1,2,551,4,1,1,1,1,3,2,5,5,4,5,1,5,3,43,3,1
7498,2,1,55,2,2,925,1,5,1,3,2,5,4,4,4,1,4,3,4,3,0,0,0
81300,1,1,51,2,3,1020,2,0,2,3,5,2,1,5,4,3,3,3,5,5,52,3,0
41520,1,1,31,1,2,1242,5,2,2,2,5,5,5,5,1,2,1,4,2,5,0,0,1
2082,2,1,40,2,2,812,3,2,3,3,5,3,5,5,2,3,4,3,4,5,0,0,0
27649,1,1,52,2,3,679,3,5,3,2,4,3,2,4,4,5,4,5,4,4,0,7,0
32570,1,1,30,1,1,2172,4,4,4,4,5,5,5,5,5,4,2,5,1,5,0,0,1
85484,2,1,27,2,2,214,3,0,3,3,1,3,1,1,3,4,5,4,4,1,62,5,0
16747,1,1,35,1,1,569,3,3,3,3,1,2,3,4,4,4,4,5,4,4,90,9,1
54189,1,1,14,2,2,1400,3,5,3,1,1,3,1,1,5,4,3,4,4,1,0,0,0
22795,2,0,24,1,2,147,4,5,3,1,5,3,5,5,3,1,1,2,4,5,4,2,1
93211,2,1,56,2,2,1756,1,2,1,3,3,3,3,5,5,1,5,2,5,2,9,4,0
91432,2,1,31,2,2,549,3,0,3,1,3,3,4,3,4,3,4,3,4,3,0,0,0
9639,1,1,66,2,1,284,3,4,3,3,5,5,5,2,2,3,2,4,2,3,0,0,0
70818,2,1,26,2,2,624,4,4,4,1,2,4,2,2,4,4,5,5,5,2,0,0,1
112090,2,0,25,1,1,1062,3,0,2,1,5,2,5,5,5,3,5,5,4,5,40,2,0
26969,2,1,48,1,2,867,4,1,1,1,1,4,5,4,4,4,4,1,4,4,0,0,1
36539,1,1,29,1,2,1091,5,1,1,1,5,5,5,5,2,5,4,2,2,5,0,1,1
11622,2,1,65,2,2,657,4,2,4,3,5,4,4,3,3,4,5,1,3,4,0,2,0
5681,1,1,39,1,1,3928,0,5,0,1,5,5,4,4,4,4,4,3,4,5,0,0,1
108735,1,1,40,1,1,1917,1,1,2,1,5,4,4,5,5,5,5,5,5,5,0,3,1
80888,1,1,79,1,3,484,3,2,3,2,3,3,3,3,1,3,4,4,4,3,0,0,0
47198,1,1,39,1,2,279,2,5,1,5,2,2,2,2,2,2,4,1,3,2,16,3,0
35844,2,0,22,1,1,1023,0,0,0,2,4,0,4,4,2,5,5,4,5,4,112,9,1
105793,1,1,65,2,2,925,1,5,1,2,2,1,3,2,3,5,5,4,4,2,0,0,0
127253,2,1,47,1,2,1107,1,1,1,1,1,4,3,1,1,1,1,2,1,1,21,2,0
128351,1,1,44,1,1,2694,1,1,1,1,2,4,4,4,4,4,4,5,4,5,0,0,1
40509,2,1,56,2,2,175,3,1,3,4,3,4,3,4,4,3,4,4,4,1,0,0,0
42694,2,1,49,2,2,604,2,5,2,4,4,4,5,1,1,2,1,4,1,4,7,0,0
97672,1,0,24,1,1,272,4,1,4,3,4,3,3,4,3,2,3,3,2,3,232,2.5,0
113574,2,1,42,1,2,236,4,1,1,1,4,3,4,4,4,4,4,2,4,3,7,0,0
66194,1,0,22,1,2,550,4,0,3,4,2,3,2,2,4,5,5,5,5,2,0,0,1
71635,1,1,44,2,2,1012,3,5,3,3,5,3,5,5,3,4,4,4,1,5,53,1.2,0
63835,2,1,49,1,1,1172,4,4,4,4,3,4,4,4,4,5,4,3,4,5,0,3,1
35165,2,1,44,1,2,1035,4,3,3,3,4,5,5,4,2,1,1,5,3,5,162,1.8,1
87455,2,1,45,1,1,2651,4,4,4,4,5,4,4,4,4,4,4,4,4,5,0,0,1
36031,2,1,73,1,1,1765,1,1,1,1,2,1,3,4,4,4,4,4,4,3,0,0,1
102747,1,1,34,1,1,255,3,1,3,3,5,5,5,5,5,5,5,4,5,4,0,0,1
2472,2,1,25,2,2,722,3,1,3,2,3,3,3,3,4,2,2,2,1,3,10,1,0
5852,1,1,57,1,1,3611,5,5,5,5,3,4,5,5,5,5,5,4,5,5,0,4,1
14878,2,0,29,1,2,343,1,1,1,2,2,1,4,2,1,3,3,4,3,2,0,0,0
17165,1,1,38,1,1,643,2,2,2,2,1,1,5,3,3,4,3,5,3,3,85,7,1
106075,2,1,53,1,1,436,5,5,5,5,4,4,5,5,5,5,5,4,5,4,35,3,1
23683,2,1,35,1,1,251,1,1,1,1,5,2,1,4,4,4,4,2,4,5,10,6,1
92568,2,1,56,1,1,2139,4,4,4,4,5,4,5,3,3,3,3,5,3,4,0,0,1
90814,2,0,9,1,2,545,2,2,2,3,1,2,1,1,4,3,4,4,4,1,0,3,0
100676,2,1,42,1,1,889,3,3,3,3,2,5,5,5,5,4,5,5,5,3,28,2,1
30439,2,1,53,1,3,851,1,3,3,3,5,3,4,2,2,1,2,3,2,4,17,9,0
53659,1,1,57,1,1,3964,1,1,1,1,4,5,4,5,5,4,5,5,5,4,0,0,1
56923,2,0,54,1,1,2454,4,4,4,3,4,4,4,4,5,3,5,5,5,4,34,3,1
89112,2,1,52,1,1,1947,4,2,2,2,1,3,3,4,4,4,4,2,4,1,31,1,0
38830,1,1,23,2,2,354,2,3,2,1,2,2,4,2,4,3,2,4,2,2,25,1,0
85753,2,0,43,1,1,666,5,5,5,3,5,5,5,5,3,5,4,4,5,5,0,4,1
25258,2,1,35,1,1,3880,1,1,1,1,2,1,3,4,4,5,4,4,4,1,8,0,1
6794,1,1,44,1,2,235,2,1,1,1,2,2,2,2,1,5,2,4,2,2,48,3,0
